	CustomerID	Imax	E	PIL	Mb	MeanD	EDate	class
839	12980.0	144	2,2219280948873616	2,5669999999999997	819,4333333333334	21,66666666666667	1,675143246409987	2
840	16746.0	144	7,553481179772373	2,5669999999999997	372,0922222222223	19,166666666666668	2,050976566224032	2
841	16470.0	48	6,7518942448975885	2,5669999999999997	190,59750000000003	76,5	1,8455794639465888	1
842	14878.0	48	5,595973403734361	2,5669999999999997	165,06	37,888888888888886	2,2399287468696816	1
843	16743.0	48	6,2302937034237775	2,5669999999999997	315,4414285714285	46,57142857142857	2,112131998239158	2
844	17146.0	24	5,01499730265925	2,5669999999999997	249,92666666666668	84,0	1,2582296369090875	1
845	12877.0	48	6,350762174585578	2,5669999999999997	127,98083333333334	29,0	2,0022347593523704	1
846	15394.0	40	5,582747847826052	2,5669999999999997	545,885	87,0	1,9383832291303429	2
847	49144N	2	3,3219280948873617	2,5669999999999997	69,0	0,0	0,0	0
848	14621.0	48	6,26269239083963	2,5669999999999997	357,67199999999985	71,2	1,807005145786387	1
850	15379.0	100	7,025700156515454	2,5669999999999997	521,3700000000001	26,42857142857143	1,4819927350193072	2
851	14309.0	192	5,968237582646352	2,5669999999999997	261,39222222222224	38,333333333333336	2,06386461884008	2
854	17288.0	72	6,717464880171912	2,5669999999999997	202,81857142857143	49,42857142857143	0,9720638258834718	1
855	14709.0	48	5,633137620281238	2,5669999999999997	378,5415384615384	25,923076923076927	2,0816431805744005	2
857	17744.0	150	6,694008613277344	2,5669999999999997	387,06666666666666	58,83333333333334	1,6697436688781526	2
858	16316.0	36	6,7953550237715135	2,5669999999999997	365,15125	36,375	1,9052024560158718	2
859	15620.0	28	6,467740458463457	2,5669999999999997	512,7266666666667	100,33333333333331	1,5681127086139477	1
863	13534.0	25	6,353665173574934	2,5669999999999997	240,29291666666668	14,458333333333336	2,1425887501080907	2
864	17580.0	6	5,368522527728204	2,5669999999999997	70,92333333333335	34,666666666666664	0,5132495436905254	0
867	18176.0	24	4,857980995127571	2,5669999999999997	454,85	0,0	0,0	0
868	14092.0	30	6,5948711223607805	2,5669999999999997	291,20785714285716	24,642857142857146	2,295679888890891	2
869	15366.0	50	5,141249800455476	2,5669999999999997	301,25500000000005	141,0	0,6840384356390417	1
870	14735.0	56	6,150003989792577	2,5669999999999997	187,5867741935484	11,096774193548386	2,1201196317156223	2
871	16271.0	48	6,2787982858284375	2,5669999999999997	353,56	85,25	1,4086055105644113	1
872	18223.0	96	6,509955299797545	2,5669999999999997	460,55	24,785714285714285	2,156360959183756	2
873	15532.0	36	7,5576278845928675	2,5669999999999997	381,3324999999999	82,75	1,948403994754744	1
875	24444N	3	2,8073549220576046	2,5669999999999997	35,85	0,0	0,0	0
876	16684.0	800	6,589412755271912	2,5669999999999997	2354,29	12,357142857142858	2,1324065045822747	2
877	14334.0	40	6,3663362508879695	2,5669999999999997	317,4325	42,125	2,196904388995221	2
878	16945.0	108	6,616107430896823	2,5669999999999997	228,71052631578945	17,368421052631582	2,1941909520817466	2
880	15197.0	42	4,825164052322361	2,5669999999999997	220,07	115,33333333333331	1,2604408810349512	1
882	13874.0	32	4,169925001442313	2,5669999999999997	540,45	0,0	0,0	0
883	18260.0	96	6,273033563190607	2,5669999999999997	438,45	30,5	1,3289388040148558	2
887	37312N	3	0,0	2,5669999999999997	0,8699999999999999	0,0	0,0	0
889	13004.0	72	7,924135811777444	2,5669999999999997	330,545294117647	19,88235294117647	2,188229449637825	2
890	14560.0	240	5,009265525080238	2,5669999999999997	104,0061904761905	16,333333333333332	2,0435439445274484	2
891	12931.0	2880	4,597325052601474	2,5669999999999997	2711,1626666666657	22,0	1,6603240879059302	2
894	17404.0	768	6,533261086832727	0,534	2514,6516666666657	28,91666666666667	2,1788183037821947	2
895	12551.0	10	3,3219280948873617	1,45	168,0	0,0	0,0	0
897	14769.0	132	9,29291071413791	2,5669999999999997	1332,8249999999996	43,75	1,7796569509050917	2
899	12417.0	50	7,187659131921293	0,501	356,2388888888889	38,888888888888886	2,1763504895728043	2
900	17315.0	432	7,567367538255848	2,5669999999999997	173,31472222222226	9,388888888888891	2,1322890246979567	2
901	16711.0	144	4,061482186720775	2,5669999999999997	330,20599999999996	70,4	1,5198391430437928	1
902	12726.0	192	5,532393835127628	2,752	344,44285714285724	46,42857142857143	2,1381466622361742	2
905	17888.0	50	5,576977058336781	2,5669999999999997	75,11142857142856	45,14285714285714	2,006014023261097	0
906	17007.0	64	5,623516641218019	2,5669999999999997	148,3216666666667	50,83333333333334	1,9180430618470208	1
908	14016.0	96	7,234428094887368	0,22899999999999998	1072,8025	48,5	1,9863779437590687	2
909	13033.0	10	3,459431618637298	2,5669999999999997	190,55	0,0	0,0	0
911	12691.0	96	4,208410187268527	2,752	185,56	65,4	1,9153211873338971	1
913	78419N	29	7,936637939002602	2,5669999999999997	2317,109999999999	0,0	0,0	2
914	13869.0	36	7,753824161274696	2,5669999999999997	776,2374999999997	58,25	1,270890048204437	2
916	12705.0	80	7,6318571010322716	3,57	795,5737499999998	42,25	1,8682583230379268	2
917	61182N	1	1,0	2,5669999999999997	3,8	0,0	0,0	0
918	22512N	11	7,738890524008039	2,5669999999999997	1771,2600000000007	0,0	0,0	1
919	33983N	104	7,754887502163464	2,5669999999999997	2086,03	0,0	0,0	2
921	81026N	1	1,584962500721156	2,5669999999999997	10,45	0,0	0,0	0
922	19760N	18	3,7004397181410926	2,5669999999999997	37,8	0,0	0,0	0
924	12668.0	72	6,6711280342367125	3,57	785,5875000000002	85,75	1,3346535516676408	2
926	17358.0	12	5,7470498290228536	2,5669999999999997	182,925	26,0	0,8663006754980498	0
927	16686.0	48	8,477290715595242	2,5669999999999997	435,48999999999984	43,57142857142857	2,2553977201117235	2
928	18245.0	64	7,191155254664731	2,5669999999999997	366,7228571428572	49,42857142857143	2,2608202720279467	2
935	12377.0	24	6,11634856607517	0,6409999999999999	774,0599999999997	19,5	0,9874750082985964	1
936	14646.0	2400	8,94857947726947	0,875	3871,9169444444437	4,5694444444444455	2,1406512729386726	2
937	97875N	6	7,051163817323451	2,5669999999999997	1064,0400000000004	0,0	0,0	1
942	14099.0	72	7,1813369864886765	2,5669999999999997	281,92909090909086	30,363636363636363	2,304273317497385	2
943	12721.0	50	6,943575907507791	2,752	394,3716666666666	53,33333333333334	2,1693528135540703	2
944	13104.0	96	3,6841837197791887	2,5669999999999997	183,08	58,16666666666666	1,5783898247235195	1
946	13027.0	1440	2,5514280650285066	2,5669999999999997	1152,0	39,66666666666666	1,8608941290707997	2
949	72252N	11	6,918863237274603	2,5669999999999997	798,5899999999998	0,0	0,0	1
950	17090.0	72	5,291259590978114	2,5669999999999997	291,9928571428572	49,57142857142857	1,6306780378643417	2
951	15527.0	48	6,830143338200535	2,5669999999999997	303,7225	41,5	2,0778199979592205	2
952	18097.0	120	5,802166641148824	2,5669999999999997	449,6333333333334	57,5	2,0724525845912543	2
955	71844N	1	1,0	2,5669999999999997	3,8	0,0	0,0	0
956	43132N	2	2,3219280948873617	2,5669999999999997	18,27	0,0	0,0	0
958	15034.0	100	8,090760914947902	2,5669999999999997	536,70125	41,875	2,2194997652811934	2
959	12423.0	24	6,4526400467770975	0,501	203,01375	43,625	2,1272484297953453	1
960	64393N	6	6,0	2,5669999999999997	505,18000000000006	0,0	0,0	0
962	15208.0	25	4,528873077386132	2,5669999999999997	174,024	70,2	1,2239356011200444	1
963	54388N	18	6,149747119504679	2,5669999999999997	624,3000000000002	0,0	0,0	1
965	17306.0	1296	3,3826265928767585	2,5669999999999997	454,27947368421053	17,63157894736842	2,0432644984755717	2
967	13029.0	30	2,8464393446710154	2,5669999999999997	415,83333333333326	107,0	1,2954618442383221	1
969	12678.0	912	6,541561834135928	2,752	1814,6066666666668	33,888888888888886	1,9540666596236769	2
973	4999N	1	0,0	2,5669999999999997	7,95	0,0	0,0	0
978	69246N	2	4,857980995127571	2,5669999999999997	274,93	0,0	0,0	0
979	36897N	6	4,954196310386877	2,5669999999999997	351,11	0,0	0,0	0
980	42528N	2	4,08746284125034	2,5669999999999997	138,76999999999998	0,0	0,0	0
987	46410N	1	1,0	2,5669999999999997	25,44	0,0	0,0	0
988	43584N	215	6,349648912578763	2,5669999999999997	11870,010000000006	0,0	0,0	2
993	35036N	1	0,0	2,5669999999999997	2,1	0,0	0,0	0
994	17400.0	48	7,352034620205552	2,5669999999999997	425,9919999999999	45,0	1,7066416347775384	2
995	17593.0	96	7,5203732847518845	2,5669999999999997	782,4679999999997	69,4	1,9036085514082977	2
996	13953.0	600	2,739353872167201	2,5669999999999997	502,24000000000007	49,0	1,8219280948873624	2
997	14533.0	288	5,598661905257372	2,5669999999999997	258,9457142857143	46,57142857142857	1,4565986159286668	1
998	28941N	1	0,0	2,5669999999999997	0,65	0,0	0,0	0
1001	64337N	1	1,0	2,5669999999999997	5,7	0,0	0,0	0
1004	15587.0	72	1,3921472236645345	2,5669999999999997	228,42	75,25	1,5304930567574824	1
1005	13922.0	30	2,8073549220576046	2,5669999999999997	172,24999999999997	0,0	0,0	0
1007	39228N	1	1,584962500721156	2,5669999999999997	2,35	0,0	0,0	0
1011	72555N	41	7,990060346859275	2,5669999999999997	2571,2799999999993	0,0	0,0	2
1015	38599N	1	2,0	2,5669999999999997	10,1	0,0	0,0	0
1016	39968N	2	3,0	2,5669999999999997	54,90000000000001	0,0	0,0	0
1017	30488N	1	0,0	2,5669999999999997	1,25	0,0	0,0	0
1018	13313.0	36	5,317328180345236	2,5669999999999997	311,064	63,2	1,9216852594769231	1
1019	16875.0	24	6,454589073804677	2,5669999999999997	419,106	54,2	1,3987000077155831	2
1021	12957.0	48	7,626857941833958	2,5669999999999997	502,1925	40,875	1,9778479870461871	2
1024	13397.0	48	4,649114684439286	2,5669999999999997	308,82599999999996	52,8	1,5722260200806402	1
1025	13680.0	72	7,069267921086336	2,5669999999999997	734,1033333333335	112,33333333333331	0,8576341973176589	2
1027	15164.0	16	6,170778046806882	2,5669999999999997	281,0166666666666	89,66666666666669	1,4637548978206607	1
1029	14732.0	96	6,52616803155412	2,5669999999999997	336,57375	40,875	1,994985155643972	2
1030	14221.0	48	6,772364130662704	2,5669999999999997	381,4222222222222	32,666666666666664	1,716801288635191	2
1033	37173N	3	0,0	2,5669999999999997	38,25	0,0	0,0	0
1034	15841.0	50	4,996069292872439	2,5669999999999997	303,525	66,0	1,4432704464110448	1
1035	17283N	12	7,044394119358442	2,5669999999999997	691,9499999999997	0,0	0,0	1
1036	16112.0	144	3,875	2,5669999999999997	48,935	48,25	0,9544340029249648	0
1037	13629.0	200	4,1491187955510735	2,5669999999999997	708,3963636363637	28,181818181818183	1,768141474956922	2
1038	16600.0	48	5,522665866803595	2,5669999999999997	135,58666666666667	55,16666666666666	1,4178790913974109	1
1039	15661.0	120	1,9219280948873625	2,5669999999999997	154,89999999999995	10,5	0,0	0
1040	16532.0	576	0,8112781244591328	2,5669999999999997	2249,6	106,66666666666669	1,5	2
1042	14653.0	25	7,057079119121241	2,5669999999999997	276,8	47,714285714285715	0,5375869092726044	1
1044	16771.0	72	7,506285769398199	2,5669999999999997	446,962	60,6	1,1124433343911213	2
1047	15046.0	160	6,957163562568387	2,5669999999999997	336,33733333333333	21,466666666666665	1,9537179084390568	2
1048	13082.0	1200	5,905511031453129	2,5669999999999997	401,5144444444445	23,222222222222218	1,455120144837076	2
1049	15464.0	20	7,269143041885254	2,5669999999999997	1048,8500000000006	0,0	0,0	1
1050	56357N	11	6,832890014164754	2,5669999999999997	577,1900000000003	0,0	0,0	0
1051	18226.0	96	6,8020129649784735	2,5669999999999997	475,2772727272728	26,272727272727273	1,88791606771968	2
1053	12415.0	1152	8,596237000143454	1,271	6512,930526315789	16,0	1,949457397262308	2
1055	14258.0	1200	5,601446132792346	2,5669999999999997	1407,7755555555555	36,0	1,781444551855513	2
1056	15719.0	25	7,795515702922648	2,5669999999999997	387,87	23,07692307692308	1,9710097625107887	2
1058	17634.0	24	7,576866890051793	2,5669999999999997	262,4411111111112	33,0	1,8927113159654436	2
1060	18283.0	13	7,4707700301051	2,5669999999999997	130,55812500000002	20,4375	1,8734827658051036	2
1062	71791N	14	7,228818690495862	2,5669999999999997	769,2400000000004	0,0	0,0	1
1063	13764.0	25	7,430060266615338	2,5669999999999997	506,2533333333333	88,66666666666669	0,9182958340544896	1
1065	99958N	5	4,584962500721156	2,5669999999999997	224,29	0,0	0,0	0
1068	14312.0	96	6,118062317613204	2,5669999999999997	268,59833333333336	48,0	1,846670164693448	1
1069	13280.0	36	5,95033740662413	2,5669999999999997	271,62	71,0	0,4104161417181889	1
1070	15845.0	48	6,394731025879485	2,5669999999999997	463,97125	39,375	1,9825116097525468	2
1071	13187.0	12	5,209453365628955	2,5669999999999997	236,01999999999995	0,0	0,0	0
1072	16567.0	276	5,072140159802107	2,5669999999999997	432,8	71,0	0,8224042259549891	1
1073	14828.0	600	4,08746284125034	2,5669999999999997	713,2533333333334	46,33333333333334	0,9975025463691152	2
1074	12530.0	96	5,494309137239127	3,57	365,4075	69,0	1,979044184413428	1
1075	16551.0	128	4,601409765557392	2,5669999999999997	307,37333333333333	80,0	0,9283620723948678	1
1076	16889.0	28	6,719299578484249	2,5669999999999997	526,2233333333334	47,0	0,9389320105807948	1
1077	16473.0	25	4,169925001442313	2,5669999999999997	105,37	57,0	0,8524051786494786	0
1079	13750.0	96	4,101227480952956	2,5669999999999997	329,45200000000006	56,0	1,7170907747498882	1
1085	18198.0	288	5,932059309191775	2,5669999999999997	319,1505882352941	19,058823529411768	1,9267228639928984	2
1086	38927N	36	7,321928094887367	2,5669999999999997	1069,4999999999998	0,0	0,0	1
1087	12484.0	60	7,857768084998069	1,45	988,43	75,0	1,9362046441495544	2
1088	18179.0	288	6,402964207440773	2,5669999999999997	298,8616666666667	54,33333333333334	1,050774383621088	1
1089	17284.0	36	7,707576879026566	2,5669999999999997	274,605	45,66666666666666	1,7868141001767353	1
1090	38612N	2	1,584962500721156	2,5669999999999997	6,6	0,0	0,0	0
1092	13233.0	60	5,426264754702097	2,5669999999999997	302,56	130,5	0,9681647320759548	1
1094	12480.0	192	6,907054273785932	3,57	721,4075000000001	76,75	1,4994227679976009	2
1095	14672.0	42	5,8323766818251785	2,5669999999999997	382,77500000000015	50,5	0,9904799742690308	1
1097	14867.0	24	4,871178126382215	2,5669999999999997	236,76	50,0	0,9798687566511528	1
1099	28427N	6	0,0	2,5669999999999997	9,3	0,0	0,0	0
1100	13162.0	54	6,136916410824775	2,5669999999999997	411,8725	53,0	1,535910523320703	1
1101	13183.0	96	5,3193427459493945	2,5669999999999997	439,7533333333334	35,77777777777778	1,7512505301915067	2
1102	17095.0	36	6,074318230493821	2,5669999999999997	441,38666666666666	103,66666666666669	0,9952525494396792	1
1103	12939.0	300	4,256300553621172	2,5669999999999997	1447,725	33,5	1,4378981830488653	2
1105	17114.0	12	6,091886040437063	2,5669999999999997	93,4025	40,75	1,8846015761225088	1
1106	15059.0	48	7,0902405623786295	2,5669999999999997	147,86333333333334	32,22222222222222	1,9575438164397343	1
1107	16326.0	12	6,8765932673364345	2,5669999999999997	220,42571428571426	23,142857142857146	1,8455013341762003	2
1112	16735.0	48	6,250291370748607	2,5669999999999997	456,15200000000016	50,8	1,47049494962892	2
1113	16833.0	25	5,512035660188278	2,5669999999999997	276,6325	83,0	0,9034535552068336	1
1116	14755.0	48	6,7152741236723745	2,5669999999999997	451,84818181818184	29,09090909090909	1,9693759047182264	2
1117	16549.0	72	8,447075497397305	2,5669999999999997	415,46400000000006	32,1	0,896300183922073	2
1118	13565.0	24	5,090032776601484	2,5669999999999997	120,11	157,5	0,9268190639645772	0
1119	15799.0	100	6,533077191053993	2,5669999999999997	294,71333333333337	86,0	1,3240380876306737	1
1121	13451.0	31	8,121955799520688	2,5669999999999997	595,2300000000001	61,2	1,940347066640537	2
1123	12539.0	24	7,185015245212423	1,45	1392,0875	77,5	0,6283172282114403	2
1124	92894N	27	7,8579809951275505	2,5669999999999997	2022,1500000000005	0,0	0,0	2
1125	16350.0	48	5,13973606672041	2,5669999999999997	279,11749999999995	77,75	1,4921324474408417	1
1126	12500.0	288	4,78254145990769	3,57	367,9927272727273	27,90909090909091	1,7234180154386611	2
1129	12524.0	432	6,717869734584961	3,57	493,215	40,125	1,5032731063218825	2
1130	17811.0	100	8,052101029140646	2,5669999999999997	198,2892307692308	7,94871794871795	1,8453775143270947	2
1132	14321.0	100	6,741255257354162	2,5669999999999997	306,1500000000001	64,2	1,9298529569534684	1
1133	15326.0	25	4,857980995127571	2,5669999999999997	311,71	0,0	0,0	0
1134	17849.0	36	3,5364142371222305	2,5669999999999997	151,45000000000005	28,5	0,6193821946787638	1
1135	14229.0	48	4,663231385362494	2,5669999999999997	510,7333333333333	93,66666666666669	0,9418285354475155	1
1137	16497.0	24	6,9698157824268	2,5669999999999997	494,28166666666664	47,0	1,5604459070149992	2
1138	16303.0	48	6,741965672890671	2,5669999999999997	1773,5433333333335	102,0	1,4084430230801877	2
1139	6817N	14	7,507794640198715	2,5669999999999997	974,9500000000003	0,0	0,0	1
1140	15281.0	48	6,80055115228779	2,5669999999999997	255,72777777777776	29,88888888888889	1,6703094913921823	2
1145	14320.0	20	4,4838561897747224	2,5669999999999997	191,255	63,0	0,9043814577244941	0
1152	15370.0	24	5,845767676325605	2,5669999999999997	340,86428571428576	41,285714285714285	1,6359434231275418	2
1153	12643.0	576	3,2810361125534238	2,752	506,94000000000005	33,666666666666664	1,2326602568158207	2
1155	17365.0	120	7,918627229224929	2,5669999999999997	599,5649999999998	39,625	1,984897020387801	2
1156	15189.0	216	5,852805703932028	2,5669999999999997	405,55225000000013	7,825	1,887009658971429	2
1159	15518.0	72	6,851596714856352	2,5669999999999997	240,40625	33,0	1,8769156244394745	1
1160	14209.0	48	5,504901651314971	2,5669999999999997	345,5716666666667	53,16666666666666	1,7912277666421157	2
1161	15749.0	3114	2,2516291673878226	2,5669999999999997	12425,45	48,5	0,6500224216483541	2
1165	17569.0	32	4,857980995127571	2,5669999999999997	344,13999999999993	0,0	0,0	0
1166	62449N	2	3,169925001442312	2,5669999999999997	42,96	0,0	0,0	0
1167	13784.0	432	3,05971063447718	2,5669999999999997	223,89	28,90909090909091	1,7983158612969632	2
1168	31849N	68	6,044394119358463	2,5669999999999997	2497,41	0,0	0,0	2
1169	16041N	1	0,0	2,5669999999999997	0,65	0,0	0,0	0
1170	12724.0	24	5,492260864523373	2,752	230,85250000000005	81,25	1,7250777404565925	1
1172	13862.0	48	6,372247188249986	2,5669999999999997	276,17	38,75	1,7677157842623543	2
1174	16235.0	24	5,297300040726043	2,5669999999999997	214,3275	72,5	1,520146072559348	1
1178	16655.0	80	7,585821406588043	2,5669999999999997	632,42	51,83333333333334	1,465060117745003	2
1179	16359.0	216	4,890319531114784	2,5669999999999997	166,7688888888889	35,77777777777778	1,7452014770939068	1
1181	15939.0	600	4,455569111033334	2,5669999999999997	435,715	16,857142857142858	1,5076217251751456	2
1182	12359.0	25	7,652337209403473	0,026000000000000002	1585,67	68,25	1,5103197086080304	2
1183	14587.0	36	7,127789530208218	2,5669999999999997	177,9044444444445	34,333333333333336	1,1580498331571392	1
1185	14185.0	3	1,584962500721156	2,5669999999999997	197,65	0,0	0,0	0
1186	12437.0	120	6,61333544513044	2,752	244,0366666666666	17,88888888888889	1,8461155589876528	2
1188	14040.0	50	6,946658385150688	2,5669999999999997	301,24333333333334	23,75	1,995285599981412	2
1189	12652.0	24	5,554588851677639	2,752	793,9799999999997	0,0	0,0	1
1190	92931N	35	7,651051691178941	2,5669999999999997	1521,9199999999994	0,0	0,0	1
1191	14514.0	48	5,960305552001072	2,5669999999999997	351,7833333333333	89,66666666666669	1,4872096875099603	1
1192	15171.0	100	1,584962500721156	2,5669999999999997	1034,5	0,0	0,0	1
1194	17389.0	336	5,251335873271275	2,5669999999999997	936,2847058823528	9,264705882352944	1,9063201200601672	2
1195	17048.0	30	5,297079327540667	2,5669999999999997	295,1333333333334	70,66666666666667	0,4537163391869448	1
1196	17364.0	48	7,936222968380117	2,5669999999999997	407,38000000000005	29,63636363636364	1,7097985369185018	2
1197	13284.0	24	3,584962500721156	2,5669999999999997	196,15	0,0	0,0	0
1198	88718N	34	7,569855608330959	2,5669999999999997	1160,5300000000007	0,0	0,0	1
1199	17368.0	60	6,304484862269895	2,5669999999999997	192,78857142857143	43,57142857142857	1,6889747663526664	1
1200	16500.0	24	2,7321588913645707	2,5669999999999997	66,81	54,0	0,4394969869215134	0
1201	12951.0	25	5,6478372647354185	2,5669999999999997	177,34500000000003	53,16666666666666	1,571032039879647	1
1203	15835.0	24	5,523856189774727	2,5669999999999997	238,5225	71,25	1,456973857399185	1
1204	13993.0	48	5,790735192117424	2,5669999999999997	385,15111111111116	31,555555555555557	1,95164242932978	2
1208	14978.0	25	6,8762407152229	2,5669999999999997	386,2839999999998	51,2	1,2696901108095595	1
1209	16395.0	72	7,0801573486372025	2,5669999999999997	297,38	53,6	1,9910098840079442	1
1211	13614.0	12	7,341277250848143	2,5669999999999997	402,615	76,25	1,5432139020963962	1
1212	13246.0	120	6,644697185655392	2,5669999999999997	331,21666666666664	51,83333333333334	1,4976710324540088	1
1213	826N	24	7,451211111832308	2,5669999999999997	1193,5800000000004	0,0	0,0	1
1214	15687.0	48	6,7115516874468115	2,5669999999999997	332,56666666666666	35,22222222222222	1,3273320263571966	2
1215	12578.0	36	6,771640636343307	2,213	1201,255	154,0	0,9607694580407836	2
1217	16493.0	60	5,17325179698034	2,5669999999999997	337,9075	62,0	1,560050878904493	1
1218	12490.0	96	6,763596470220247	2,752	485,99300000000005	32,1	1,9098616582663737	2
1221	12474.0	100	7,668448590738714	3,57	369,50777777777773	16,833333333333332	1,8683624355641253	2
1222	15626.0	72	5,614709844115208	2,5669999999999997	337,9	127,0	0,9755259511264972	1
1224	54971N	6	3,3219280948873617	2,5669999999999997	85,50999999999998	0,0	0,0	0
1225	63898N	2	3,584962500721156	2,5669999999999997	96,78	0,0	0,0	0
1227	74762N	10	4,169925001442313	2,5669999999999997	217,56	0,0	0,0	0
1228	22017N	4	4,08746284125034	2,5669999999999997	143,46	0,0	0,0	0
1230	12553.0	48	6,251500484184407	2,752	324,1980000000001	31,7	1,8469982673559835	2
1232	14175.0	36	7,036771934827621	2,5669999999999997	1060,8666666666668	89,66666666666669	1,2446283098044877	2
1234	15033.0	36	8,065784215212652	2,5669999999999997	257,16700000000003	31,9	1,856312646804387	2
1235	14329.0	288	7,665164416217241	2,5669999999999997	712,42	44,28571428571429	1,8089308947721496	2
1236	55267N	32	7,4178525148858885	2,5669999999999997	1045,47	0,0	0,0	1
1238	16401.0	200	5,691364401769521	2,5669999999999997	341,52666666666664	26,83333333333333	1,9621645193621884	2
1240	13782.0	32	6,491099724838612	2,5669999999999997	152,0	52,0	1,7349398121790764	1
1241	12924.0	144	4,151478922893308	2,5669999999999997	230,5	59,5	1,4586185508841059	1
1242	16593.0	48	4,532665279941249	2,5669999999999997	110,01	92,33333333333331	0,9790231724570174	0
1243	15535.0	24	5,675355023771527	2,5669999999999997	134,1	38,5	0,9998717566408492	0
1244	13700.0	100	6,942288352460243	2,5669999999999997	226,51200000000003	29,8	1,8769974820005355	2
1245	13064.0	72	5,490710101950763	2,5669999999999997	279,87249999999995	78,25	1,3708624650830612	1
1246	13048.0	27	6,0109655765892445	2,5669999999999997	458,9775	77,75	1,9866167747009216	1
1247	13634.0	25	7,172809928747769	2,5669999999999997	315,03199999999987	58,4	1,873341916008888	1
1248	18069.0	36	8,206163104187826	2,5669999999999997	404,364	59,8	1,9296629077865632	2
1250	16843.0	324	7,6094236347393265	2,5669999999999997	637,2856249999999	17,4375	1,8516317994885576	2
1252	15673.0	48	6,481432328566287	2,5669999999999997	720,2550000000001	59,25	1,5801533749148955	2
1253	12626.0	48	7,722547476641705	3,57	641,4099999999999	33,333333333333336	1,919240842982795	2
1255	12388.0	96	5,642466534900553	1,271	463,4433333333334	51,5	1,2838598257700835	2
1256	13527.0	48	7,047058195186883	2,5669999999999997	323,3942857142857	41,57142857142857	1,4820542103179657	2
1257	15696.0	24	7,020615161095849	2,5669999999999997	333,32	36,125	1,6939887246811949	2
1258	15316.0	100	0,0	2,5669999999999997	165,0	0,0	0,0	0
1259	12673.0	30	5,357552004618081	3,57	287,26	160,5	0,9892452969285004	0
1260	15296.0	72	6,955150410860053	2,5669999999999997	725,432	54,8	1,9532372302889056	2
1262	12820.0	48	5,7470498290228536	2,5669999999999997	235,585	80,5	1,40246587450882	1
1263	13001.0	198	7,050420028836976	2,5669999999999997	754,5323076923074	24,30769230769231	1,5704864639020233	2
1264	14101.0	2160	3,5544425746945736	2,5669999999999997	996,1316666666664	41,66666666666666	1,4310064824127182	2
1266	17730.0	50	6,728540017660241	2,5669999999999997	407,5753846153846	24,461538461538463	1,9828489249372616	2
1267	13929.0	40	2,94770277922009	2,5669999999999997	421,325	78,5	0,7642045065086203	1
1268	14657.0	24	6,534789860814681	2,5669999999999997	209,56749999999997	77,0	1,3408780764438806	1
1272	39943N	27	7,813781191216989	2,5669999999999997	1642,8000000000006	0,0	0,0	1
1273	68777N	23	7,57742882803575	2,5669999999999997	1225,3500000000008	0,0	0,0	1
1274	88917N	21	7,707359132080902	2,5669999999999997	1596,8500000000022	0,0	0,0	1
1277	17018.0	36	3,875	2,5669999999999997	460,05	142,5	0,9544340029249648	1
1278	14242.0	12	3,625	2,5669999999999997	140,27499999999998	45,5	1,0	0
1279	12356.0	120	5,625053839880555	0,24100000000000002	829,1433333333334	100,66666666666669	1,1379194180339895	2
1280	13898.0	24	3,584962500721156	2,5669999999999997	155,93	0,0	0,0	0
1283	12527.0	24	4,08746284125034	3,57	110,23666666666668	81,0	0,6722948170756379	0
1284	15395.0	3	2,8073549220576046	2,5669999999999997	107,45000000000002	0,0	0,0	0
1286	37009N	27	4,875	2,5669999999999997	917,33	0,0	0,0	1
1288	11408N	3	3,8073549220576055	2,5669999999999997	129,09	0,0	0,0	0
1289	99603N	3	3,9068905956085183	2,5669999999999997	110,98	0,0	0,0	0
1290	38959N	27	7,483815777264247	2,5669999999999997	1233,36	0,0	0,0	1
1291	58808N	8	4,08746284125034	2,5669999999999997	144,97	0,0	0,0	0
1294	13263.0	60	8,11547342409407	2,5669999999999997	218,49558823529406	9,029411764705884	1,9713878434818397	2
1295	14428.0	72	6,646157154685481	2,5669999999999997	247,046	63,2	1,243943062384448	1
1298	12451.0	96	7,9102176625791785	0,6409999999999999	1778,7039999999995	62,2	1,5431977287306136	2
1299	12422.0	24	5,247927513443589	1,271	227,8533333333333	76,0	1,5218068650991126	1
1300	17708.0	12	4,729283016944965	2,5669999999999997	133,54	68,5	0,8224042259549891	0
1302	15606.0	48	5,336293138244322	2,5669999999999997	322,2622222222222	28,88888888888889	1,6629978976978186	2
1307	14916.0	60	6,136916410824775	2,5669999999999997	317,245	62,75	0,7114160189012124	1
1308	17602.0	120	8,180458524714425	2,5669999999999997	844,5783333333333	53,0	1,3589974326038592	2
1309	14572.0	100	7,4062840985904765	2,5669999999999997	402,87	45,28571428571429	1,529493226041441	2
1313	12637.0	36	7,412732918041308	2,752	727,9874999999997	31,75	1,791184303038052	2
1314	17418.0	24	4,840223928941852	2,5669999999999997	231,73	140,5	0,9709505944546686	0
1321	17771.0	25	5,614712907393384	2,5669999999999997	122,665	133,0	0,9790981671667148	0
1322	15422.0	12	2,5849625007211556	2,5669999999999997	48,85	0,0	0,0	0
1323	13008.0	24	3,8073549220576055	2,5669999999999997	229,47000000000003	0,0	0,0	0
1324	14770.0	36	5,5850551027564785	2,5669999999999997	438,21	45,0	0,9117517586347538	1
1325	16912.0	48	6,376307314753102	2,5669999999999997	231,9981818181818	26,54545454545455	1,8859445063456088	2
