CustomerID	I	Iu	Imax	E	PIL
16735.0	1561	88	48	6.250291370748608	2,567
16833.0	440	46	25	5.512035660188278	2,567
17800.0	735	50	48	5.310145008805962	2,567
16748.0	880	42	24	5.249332971051438	2,567
14755.0	2218	127	48	6.715274123672374	2,567
16549.0	2365	445	72	8.447075497397305	2,567
13565.0	172	35	24	5.0900327766014835	2,567
15799.0	955	94	100	6.533077191053993	2,567
18032.0	42	5	12	2.321928094887362	2,567
13451.0	2149	315	31	8.121955799520686	2,567
14794.0	673	68	25	6.003055907333271	2,567
12539.0	2067	157	24	7.185015245212423	1,450
92894N	820	232	27	7.857980995127551	2,567
16350.0	545	40	48	5.139736066720409	2,567
12500.0	2665	32	288	4.78254145990769	3,570
18171.0	481	43	48	5.3055419001914235	2,567
88820N	62	8	16	3.0	0,247
12524.0	3669	112	432	6.717869734584961	3,570
17811.0	4157	356	100	8.052101029140646	2,567
16850.0	249	19	36	4.247927513443588	2,567
14321.0	2406	111	100	6.741255257354162	2,567
15326.0	386	29	25	4.857980995127571	2,567
17849.0	114	14	36	3.5364142371222305	2,567
14229.0	598	28	48	4.663231385362494	2,567
13107.0	1293	54	96	5.720049960644812	2,567
16497.0	1396	128	24	6.9698157824267994	2,567
16303.0	2627	117	48	6.74196567289067	2,567
6817N	495	182	14	7.507794640198715	2,567
15281.0	1207	119	48	6.800551152287789	2,567
62966N	288	151	9	7.23840473932506	2,567
34508N	2	2	1	1.0	2,567
12736.0	168	3	120	1.584962500721156	2,752
13473.0	266	21	48	4.39231742277876	2,567
14320.0	253	23	20	4.483856189774723	2,567
12393.0	816	47	48	5.456954882778696	1,271
17742.0	89	13	24	3.640223928941852	2,567
16351.0	90	8	24	3.0	2,567
12601.0	240	20	36	4.229871195093384	3,570
13144.0	21	3	8	1.584962500721156	2,567
15346.0	144	17	24	4.08746284125034	2,567
15370.0	830	65	24	5.845767676325605	2,567
12643.0	1788	10	576	3.2810361125534233	2,752
16034.0	242	18	36	4.061482186720775	2,567
17365.0	4765	277	120	7.918627229224929	2,567
15189.0	6147	79	216	5.852805703932028	2,567
14669.0	775	158	48	7.25933343611222	2,567
18095.0	419	20	108	4.297079327540665	2,567
15518.0	1265	135	72	6.851596714856351	2,567
14209.0	691	55	48	5.504901651314972	2,567
15749.0	10314	5	3114	2.2516291673878226	2,567
61426N	559	218	16	7.7681843247769145	2,567
15569.0	666	27	96	4.647429374763425	2,567
12728.0	413	37	48	5.1542221846835234	2,752
17569.0	159	29	32	4.857980995127571	2,567
62449N	10	9	2	3.169925001442312	2,567
13784.0	2493	9	432	3.05971063447718	2,567
31849N	486	66	68	6.044394119358462	2,567
16041N	1	1	1	0.0	2,567
12724.0	439	46	24	5.492260864523372	2,752
38281N	15	1	15	0.0	2,567
13862.0	1688	97	48	6.372247188249986	2,567
16791.0	758	215	12	7.577585905559785	2,567
16235.0	329	41	24	5.297300040726043	2,567
51079N	586	214	24	7.741466986401113	2,567
14270.0	197	29	24	4.857980995127571	2,567
12523.0	858	81	48	6.201209564709831	2,752
16655.0	2367	208	80	7.585821406588043	2,567
16359.0	1181	37	216	4.890319531114784	2,567
16554.0	351	46	24	5.512035660188278	2,567
15939.0	4727	27	600	4.455569111033334	2,567
12359.0	1620	213	25	7.652337209403474	0,026
14587.0	761	170	36	7.127789530208217	2,567
14715.0	521	60	100	5.79735909121378	2,567
14185.0	6	3	3	1.584962500721156	2,567
12437.0	2889	117	120	6.61333544513044	2,752
26963N	2	2	1	1.0	2,567
14040.0	1554	146	50	6.946658385150687	2,567
12652.0	498	47	24	5.55458885167764	2,752
92931N	667	201	35	7.65105169117894	2,567
14514.0	589	65	48	5.960305552001072	2,567
15171.0	190	3	100	1.584962500721156	2,567
14167.0	150	27	10	4.434122959834086	2,567
17389.0	7612	45	336	5.251335873271275	2,567
17048.0	484	40	30	5.297079327540667	2,567
17364.0	2701	288	48	7.936222968380117	2,567
13284.0	79	12	24	3.584962500721156	2,567
88718N	478	190	34	7.569855608330959	2,567
17368.0	680	83	60	6.304484862269895	2,567
16500.0	123	8	24	2.7321588913645707	2,567
12951.0	503	53	25	5.647837264735419	2,567
18190.0	140	14	24	3.7735572622751845	2,567
15835.0	439	47	24	5.523856189774726	2,567
13993.0	900	66	48	5.790735192117424	2,567
14114.0	101	15	12	3.906890595608518	2,567
15447.0	85	9	16	3.169925001442312	2,567
16315.0	75	14	12	3.8073549220576055	2,567
14978.0	525	136	25	6.8762407152229	2,567
16395.0	1476	150	72	7.0801573486372025	2,567
15510.0	2	1	2	0.0	2,567
13614.0	570	171	12	7.341277250848142	2,567
13246.0	1602	110	120	6.644697185655393	2,567
826N	481	175	24	7.451211111832307	2,567
15687.0	1310	119	48	6.711551687446811	2,567
12578.0	1182	110	36	6.771640636343306	2,213
68179N	1	1	1	0.0	2,567
16493.0	1164	40	60	5.17325179698034	2,567
12490.0	3033	130	96	6.763596470220248	2,752
12672.0	78	10	15	3.321928094887362	2,752
13385.0	281	35	25	5.129283016944964	2,567
12474.0	4781	250	100	7.6684485907387145	3,570
15626.0	766	49	72	5.614709844115208	2,567
25657N	13	11	2	3.459431618637298	2,567
54971N	18	10	6	3.321928094887362	2,567
63898N	18	12	2	3.584962500721156	2,567
12377N	61	26	12	4.700439718141092	2,567
74762N	30	18	10	4.169925001442313	2,567
22017N	29	17	4	4.08746284125034	2,567
72408N	30	20	6	4.321928094887363	2,567
12553.0	1903	93	48	6.251500484184407	2,752
15213.0	272	22	25	4.418295834054489	2,567
14175.0	1477	135	36	7.036771934827621	2,567
18106.0	128	33	32	4.977709911169939	2,567
15033.0	1691	312	36	8.065784215212652	2,567
14329.0	3089	217	288	7.665164416217241	2,567
55267N	452	171	32	7.417852514885889	2,567
15123N	210	44	34	5.4594316186372955	2,567
16401.0	3882	66	200	5.691364401769521	2,567
16206.0	272	52	24	5.628073574293566	2,567
13782.0	371	96	32	6.491099724838613	2,567
12924.0	479	21	144	4.151478922893308	2,567
16593.0	116	24	48	4.532665279941249	2,567
15535.0	143	55	24	5.675355023771526	2,567
13700.0	2304	139	100	6.942288352460242	2,567
13064.0	516	51	72	5.490710101950764	2,567
13048.0	1238	77	27	6.010965576589245	2,567
13634.0	704	156	25	7.17280992874777	2,567
18069.0	1308	332	36	8.206163104187828	2,567
17064.0	318	53	16	5.619440060351978	2,567
16843.0	10159	226	324	7.6094236347393265	2,567
17609.0	696	198	36	7.533838967786347	2,567
15673.0	1514	107	48	6.481432328566287	2,567
12626.0	3339	226	48	7.722547476641705	3,570
14976.0	232	45	12	5.264578373902383	2,567
12388.0	1462	57	96	5.642466534900552	1,271
13527.0	1673	152	48	7.047058195186883	2,567
15696.0	1026	138	24	7.02061516109585	2,567
15316.0	100	1	100	0.0	2,567
12673.0	349	41	30	5.357552004618081	3,570
15296.0	1760	137	72	6.955150410860053	2,567
17988.0	42	36	3	5.155399311574899	2,567
12820.0	722	55	48	5.7470498290228536	2,567
13001.0	5503	166	198	7.050420028836976	2,567
14101.0	6942	15	2160	3.5544425746945736	2,567
14238.0	111	8	32	3.0	2,567
17730.0	3576	127	50	6.728540017660241	2,567
13929.0	143	8	40	2.94770277922009	2,567
14657.0	465	102	24	6.534789860814681	2,567
6564N	1	1	1	0.0	2,567
18212.0	101	30	12	4.757546440698296	2,567
13859.0	129	27	25	4.735926350629031	2,567
39943N	769	225	27	7.81378119121699	2,567
68777N	455	191	23	7.577428828035749	2,567
88917N	673	209	21	7.707359132080901	2,567
17409N	441	166	53	7.375039431346908	2,567
18233.0	4	1	4	0.0	2,567
17018.0	176	15	36	3.875	2,567
14242.0	123	13	12	3.625	2,567
12356.0	1573	52	120	5.625053839880555	0,241
13898.0	133	12	24	3.584962500721156	2,567
16948.0	1614	15	900	3.8268748818646396	2,567
16997.0	360	7	50	2.688721875540867	2,567
12527.0	233	17	24	4.08746284125034	3,570
15395.0	17	7	3	2.8073549220576046	2,567
12510.0	347	28	48	4.760647923290102	1,450
37009N	196	30	27	4.875	2,567
90347N	5	5	1	2.321928094887362	2,567
11408N	22	14	3	3.8073549220576055	2,567
99603N	17	15	3	3.906890595608518	2,567
38959N	502	179	27	7.483815777264248	2,567
58808N	29	17	8	4.08746284125034	2,567
31646N	12	11	2	3.459431618637298	2,567
70097N	33	23	3	4.523561956057013	2,567
13263.0	4773	448	60	8.11547342409407	2,567
14428.0	433	108	72	6.64615715468548	2,567
79133N	262	130	15	7.022367813028455	2,567
12665.0	36	2	24	1.0	3,570
12451.0	6454	263	96	7.910217662579179	0,641
12422.0	367	38	24	5.247927513443589	1,271
17708.0	91	28	12	4.729283016944965	2,567
14090.0	72	1	72	0.0	2,567
15606.0	880	48	48	5.336293138244322	2,567
76581N	33	23	4	4.523561956057013	2,567
13310.0	582	63	25	5.929283016944968	2,567
15831.0	1105	63	288	5.940404017720932	2,567
8575N	652	209	30	7.707359132080901	2,567
14916.0	1136	72	60	6.1369164108247745	2,567
17602.0	4147	335	120	8.180458524714425	2,567
14572.0	1427	190	100	7.4062840985904765	2,567
13502.0	264	17	24	4.058813890331201	2,567
14784.0	237	15	48	3.906890595608518	2,567
15938.0	240	13	36	3.5032583347756456	2,567
12637.0	2991	204	36	7.412732918041307	2,752
17418.0	289	29	24	4.840223928941852	2,567
28470N	2	2	1	1.0	2,567
14779.0	84	40	9	5.308771516813203	2,567
16321.0	78	7	24	2.75	1,271
15262.0	73	10	12	3.321928094887362	2,567
17862.0	100	11	24	3.459431618637298	2,567
12402.0	92	10	12	3.321928094887362	0,501
17771.0	283	50	25	5.614712907393384	2,567
15422.0	38	6	12	2.584962500721156	2,567
13008.0	175	14	24	3.8073549220576055	2,567
14770.0	490	49	36	5.585055102756479	2,567
16912.0	1017	87	48	6.376307314753102	2,567
54849N	3	3	1	1.584962500721156	2,567
32286N	627	204	29	7.672425341971496	2,567
99559N	462	175	17	7.451211111832307	2,567
15174.0	145	11	36	3.459431618637298	2,567
12594.0	1772	49	96	5.428388839266017	2,213
17504.0	1456	101	80	6.604819838726153	2,567
16387.0	44	4	24	2.0	2,567
12664.0	1188	9	72	2.623024227102955	0,262
16618.0	1362	79	48	6.20917495036789	2,567
17277.0	430	67	24	6.050553442285411	2,567
14088.0	12593	378	100	8.424729870221434	2,567
17094.0	152	14	12	3.8073549220576055	2,567
14692.0	265	53	24	5.594672032363182	2,567
12970.0	310	116	36	6.71768162354301	2,567
87095N	227	40	65	5.308771516813203	2,567
23166N	39	21	5	4.39231742277876	2,567
25257N	28	17	10	4.08746284125034	2,567
36340N	731	220	30	7.781359713524644	2,567
479N	244	114	15	6.828098746596564	2,567
17889.0	79	20	18	4.297079327540665	2,567
17714.0	92	10	12	3.321928094887362	2,567
12916.0	1111	53	64	5.465735194525159	2,567
17769.0	1858	198	48	7.3827767292240924	2,567
14450.0	241	32	25	4.884183719779189	2,567
16085.0	636	123	48	6.786252570852379	2,567
13659.0	894	92	36	6.462411953697219	2,567
15167.0	67	39	5	5.259991029008325	2,567
15443.0	1663	237	36	7.636064316236576	2,567
14224.0	514	105	48	6.649509362884487	2,567
13742.0	1124	200	48	7.426407301895093	2,567
17673.0	1487	118	120	6.690123309112296	2,567
12727.0	2056	107	80	6.645981112207961	2,752
14068.0	73	22	10	4.418295834054489	2,567
13068.0	200	1	100	0.0	2,567
35767N	115	44	25	5.4594316186372955	2,567
46110N	75	42	20	5.3923174227787625	2,567
40379N	75	40	16	5.3219280948873635	2,567
14368.0	36	8	12	3.0	2,567
15497.0	624	13	160	3.640223928941851	2,567
12559.0	279	19	36	4.247927513443588	3,570
63735N	40	25	6	4.643856189774723	2,567
21419N	20	13	3	3.7004397181410926	2,567
13819.0	1109	26	120	4.614369445886756	2,567
14501.0	161	9	24	3.121928094887362	2,567
14782.0	114	6	72	2.584962500721156	2,567
17861.0	1988	172	72	7.316762262668536	2,567
14439.0	526	32	48	5.0	0,293
18161.0	812	49	36	5.318942707918267	2,567
15820.0	128	17	72	4.08746284125034	2,567
18136.0	373	33	24	4.993237149412737	2,567
16660.0	451	15	96	3.906890595608518	2,567
12693.0	247	34	24	5.072140159802107	3,570
12625.0	1573	71	48	6.085882804840906	3,570
13396.0	597	41	48	5.344698375159715	2,567
80078N	211	87	40	6.4429434958487235	2,567
15179.0	1938	91	288	6.496148058419863	2,567
71203N	97	60	16	5.906890595608517	2,567
12935.0	1853	80	48	6.124377426013108	2,567
16730.0	898	73	50	6.146928094887358	2,567
14541.0	647	71	30	5.899296529086228	2,567
37118N	662	26	96	4.651084443403434	0,238
13551.0	12	4	3	2.0	2,567
12421.0	478	31	48	4.832923345975963	1,450
59840N	1	1	1	0.0	2,567
15052.0	82	27	12	4.7068905956085185	2,567
14130.0	258	66	48	6.03623844418911	2,567
15222.0	440	5	100	2.321928094887362	2,567
13615.0	183	22	24	4.459431618637295	2,567
13901.0	1739	144	48	7.152054426502438	2,567
68662N	41	24	5	4.584962500721156	2,567
13158.0	784	59	36	5.768785020246847	2,567
33794N	197	86	28	6.426264754702099	2,567
14257.0	1682	88	240	6.359811492217397	2,567
15218.0	3329	77	192	5.9022824318586435	2,567
15110.0	246	17	16	3.9497340879408442	2,567
15967.0	211	73	20	6.130412660873999	2,567
16757.0	81	7	12	2.8073549220576046	2,567
13815.0	2540	131	288	6.914171002103155	3,570
18008.0	1581	24	492	4.506890595608518	2,567
14534.0	1975	322	100	8.12902376234776	2,567
13703.0	10	1	10	0.0	2,567
15339.0	416	77	64	6.20818466746764	2,567
12744.0	5234	177	288	7.367846628608898	0,259
12854.0	627	95	80	6.49490721348533	2,567
16222.0	365	120	12	6.844346772725742	2,567
21530N	300	43	90	5.413977073182751	2,567
14341.0	1401	108	48	6.648284765557392	2,567
13168.0	681	102	25	6.537602043731119	2,567
16943.0	145	23	12	4.369707376737533	2,567
31780N	72	41	6	5.357552004618081	2,567
17515.0	243	49	7	5.436634587554075	2,567
17082.0	1049	75	72	6.191701854736468	2,567
14248.0	102	8	24	3.0	2,567
3334N	1	1	1	0.0	2,567
12609.0	639	56	48	5.797802294866491	3,570
13002.0	73	7	18	2.8073549220576046	2,567
16133.0	8812	215	288	7.544338184138371	2,567
13049.0	268	14	96	3.8073549220576055	2,567
31328N	5	4	2	2.0	2,567
35809N	2	1	2	0.0	2,567
93722N	8	2	6	1.0	2,567
14548.0	256	2	96	1.0	2,567
13405.0	163	24	12	4.5638561897747225	2,567
16043.0	503	30	84	4.804507667524723	2,567
14049.0	3869	348	96	8.281739371700521	2,567
15812.0	922	36	288	5.095237675297023	2,567
13837.0	183	17	36	4.0374011976541135	2,567
17118.0	154	10	24	3.321928094887362	2,567
14616.0	104	2	48	0.9182958340544896	2,567
14233.0	680	30	160	4.843568731230679	2,567
17075.0	289	60	20	5.810672622327238	2,567
16714.0	607	75	25	6.139555354436864	2,567
13098.0	15968	156	240	6.948749440338852	2,567
17027.0	415	108	18	6.589139176296541	2,567
17786.0	200	57	36	5.732289237493328	2,567
12591.0	225	25	24	4.643856189774723	2,213
16124.0	48	11	12	3.459431618637298	2,567
16409.0	1306	145	96	6.956267135156097	2,567
13754.0	214	11	48	3.418295834054489	2,567
15227.0	750	43	96	5.26721095191222	2,567
12997.0	664	45	72	5.3824773713223975	2,567
50954N	55	36	6	5.1699250014423095	2,567
17205N	162	95	7	6.569855608330948	2,567
16918.0	708	97	30	6.461251748828067	2,567
16882.0	424	39	25	5.285402218862247	2,567
14442.0	482	58	25	5.81854976476976	0,030
16496.0	1091	90	48	6.474642682075778	2,567
12764.0	386	45	24	5.491853096329673	0,039
17311.0	1005	55	200	5.7813597135246555	2,567
5980N	211	90	65	6.491853096329662	2,567
15910.0	1015	215	24	7.63358319754031	2,567
16949.0	791	57	72	5.806890595608517	2,567
14970.0	250	24	12	4.395998870534841	2,567
14701.0	928	265	16	7.949587473316992	2,567
12645.0	1064	56	36	5.712319091186711	3,570
12468.0	362	35	36	5.114369445886754	3,570
16767.0	4435	148	128	6.996854379746673	2,567
14738.0	576	37	48	5.032076496945642	2,567
17540.0	194	20	12	4.243856189774723	2,567
14476N	4	3	2	1.584962500721156	2,567
14239.0	993	83	24	6.237940301425299	2,567
18125.0	804	164	48	7.25486634915101	2,567
13328.0	680	17	144	4.08746284125034	2,567
15549.0	685	102	40	6.625488696928479	2,567
15864.0	1048	15	144	3.7871439606981414	2,567
14662.0	602	143	36	7.073806857276836	2,567
17180.0	682	90	48	6.330819529121494	2,567
15057.0	668	25	75	4.643856189774723	2,567
12574.0	59	10	12	3.321928094887362	2,752
13330.0	751	37	72	5.052931067566645	2,567
13552.0	1403	81	48	6.173905715810481	2,567
12853.0	788	64	96	5.902339848884507	2,567
13538.0	175	10	10	3.0448894517332414	2,567
16755.0	1061	130	48	6.917989097798484	2,567
14133.0	348	25	36	4.593069207771888	2,567
16523.0	4245	151	72	6.828233105380816	2,567
14659.0	1193	146	24	6.98760791376342	2,567
13141.0	1548	113	48	6.730483097034823	2,567
15365.0	759	64	25	5.926427859887891	2,567
13707.0	351	48	48	5.5849625007211605	2,567
2684N	175	36	28	5.1699250014423095	2,567
24145N	181	86	25	6.426264754702099	2,567
13709.0	3510	244	96	7.800371695058511	2,567
17329.0	142	29	18	4.801969876934212	2,567
93227N	1	1	1	0.0	2,567
14805.0	115	30	27	4.713955340947277	2,567
16897.0	58	30	6	4.906890595608519	2,567
15579.0	120	45	20	5.422329508595745	2,567
14595.0	978	94	36	6.508161739009113	2,567
13161.0	29	8	8	3.0	2,567
15415.0	575	46	48	5.501629167387825	2,567
17431.0	292	41	36	5.333241498888144	2,567
17463.0	1095	162	25	7.234102965808142	2,567
14502.0	1468	367	25	8.244734191578038	2,567
12528.0	740	49	25	5.41133205103763	3,570
74499N	129	64	20	5.991598582259227	2,567
17239.0	150	15	24	3.906890595608518	2,567
90866N	38	31	3	4.954196310386877	2,567
25938N	52	30	6	4.906890595608519	2,567
14426.0	2393	159	120	7.220996476185427	2,567
45220N	101	30	34	4.906890595608519	2,567
15448.0	232	28	24	4.807354922057602	2,567
17314.0	1896	120	192	6.859721570223227	2,567
17373.0	408	47	24	5.42043782110637	2,567
12476.0	2324	171	48	7.282108375221873	3,570
18145.0	2625	174	96	7.345484290111701	2,567
10436N	122	56	24	5.807354922057609	2,567
14467.0	278	67	8	5.955579068479774	2,567
12908.0	1200	1	600	0.0	2,567
15144.0	3026	132	48	6.828256789405303	2,567
14776.0	2694	44	72	5.201037938919367	2,567
16403.0	114	10	16	3.321928094887362	2,567
16407.0	1124	99	60	6.383106743059287	2,567
17619.0	127	71	6	6.110942384850749	2,567
12778.0	817	39	108	5.232158891364568	0,875
17256.0	141	12	46	3.452819531114783	2,567
17604.0	169	57	36	5.786803733023729	2,567
14006.0	641	22	100	4.3735572622751855	2,567
13600.0	324	19	50	4.247927513443588	2,567
15058.0	1069	199	32	7.458440478507993	2,567
15240.0	1369	58	100	5.677914039564124	2,567
17147.0	882	68	48	5.96294475581078	2,567
13881.0	10062	72	240	5.866777005715801	2,567
16570.0	2088	67	96	5.852722813085225	2,567
16612.0	506	48	12	5.392582755590975	2,567
13609N	76	48	10	5.5849625007211605	2,567
17356.0	166	19	18	4.247927513443588	2,567
12836.0	1064	148	36	7.125385111782865	2,567
14850.0	293	21	24	4.39231742277876	2,567
13939.0	847	43	48	5.402964207440784	2,567
16745.0	6735	148	288	6.885414712815813	2,567
72055N	15	2	12	1.0	2,567
13606.0	279	40	48	5.286729870981167	2,567
13494.0	162	18	48	4.169925001442313	2,567
13802.0	2372	54	200	5.720049960644812	2,567
12929.0	37	8	12	3.0	2,567
45295N	36	11	12	3.418295834054489	2,567
16419.0	436	36	72	4.8905762639141015	2,567
17035.0	202	24	32	4.563856189774723	2,567
15203.0	1753	82	50	6.161692453844131	2,567
27547N	25	1	25	0.0	2,567
16515.0	833	89	120	6.325716104176903	2,567
12373.0	196	13	30	3.7004397181410926	0,411
18202.0	581	55	24	5.70510990007387	2,567
12775.0	846	45	36	5.340223928941851	0,875
14549.0	136	56	36	5.807354922057609	2,567
15981.0	1866	53	48	5.49013201237533	2,567
16110.0	733	283	24	8.024684681383897	2,567
17376.0	86	23	12	4.501629167387823	2,567
72217N	270	93	14	6.539158811108037	2,567
13110.0	388	109	12	6.573879414284414	2,567
16716.0	120	1	96	0.0	2,567
12676.0	664	32	48	4.887715680289762	0,534
15940.0	4	1	4	0.0	2,567
15971.0	1716	9	240	2.8109895937133498	2,567
14665.0	501	62	32	5.9375	2,567
14457.0	88	4	36	2.0	2,567
15589.0	242	27	24	4.735926350629031	2,567
14411.0	196	14	48	3.8073549220576055	2,567
64644N	58	8	36	3.0	2,567
17560.0	635	22	96	4.3637132757501895	2,567
15226.0	71	8	24	3.0	2,567
14460.0	881	14	144	3.75	2,567
16156.0	1284	106	40	6.628829882778696	2,567
13728.0	458	38	24	4.951419757101651	2,567
55519N	19	18	2	4.169925001442313	2,567
62168N	50	29	7	4.857980995127571	2,567
37180N	22	13	6	3.7004397181410926	2,567
35603N	40	23	6	4.523561956057013	2,567
14127.0	321	39	24	5.232158891364568	2,567
16378.0	267	22	24	4.436605434317882	2,567
13894.0	348	25	72	4.623516641218015	2,567
13824.0	768	34	96	4.936180434129753	2,567
18250.0	199	21	36	4.39231742277876	2,567
15270.0	1521	22	192	4.210733711724088	2,567
33705N	176	86	9	6.426264754702099	2,567
14188.0	1162	34	30	4.773237822260598	2,567
18017.0	300	1	100	0.0	2,567
15421.0	500	40	48	5.194624935572812	2,567
17446.0	198	6	24	2.5032583347756456	2,567
12414.0	297	15	48	3.906890595608518	0,411
14798.0	150	11	24	3.418295834054489	2,567
12990.0	200	8	30	2.8150724101159437	2,567
12350.0	196	16	24	4.0	0,463
17337.0	1266	419	36	8.589597541415111	2,567
16405.0	187	3	168	1.5219280948873621	2,567
17071.0	1197	102	40	6.5266792456835425	2,567
13873.0	140	21	24	4.349648912578752	2,567
17362.0	191	30	16	4.843568731230679	2,567
13394.0	2248	121	96	6.785415564199815	2,567
12502.0	794	101	48	6.514965672410193	1,450
16333.0	32184	9	2592	2.869430990036082	2,567
16030.0	283	28	36	4.789015477886192	2,567
14044.0	308	165	6	7.261023187032356	2,567
71778N	134	67	12	6.066089190457767	2,567
13800.0	331	33	25	5.044394119358456	2,567
17672.0	1678	104	120	6.676441205510861	2,567
12464.0	95	5	12	2.28332693768606	0,501
13581.0	30	10	6	3.321928094887362	2,567
14540.0	421	64	24	5.912272579176131	2,567
13539.0	320	35	48	5.101345257520843	2,567
14497.0	235	29	24	4.857980995127571	2,567
17507.0	359	79	25	6.254886164091849	2,567
13208.0	768	123	36	6.849265712153863	2,567
17334.0	315	11	108	3.459431618637298	2,567
83472N	85	30	19	4.906890595608519	2,567
15188N	32	17	5	4.08746284125034	2,567
13871.0	2806	155	36	6.975484631600097	2,567
16938.0	1025	212	72	7.655787835164845	2,567
12754.0	6481	49	576	5.532835479055474	5,928
12410.0	207	25	24	4.643856189774723	0,641
22487N	268	81	101	6.339850002884614	2,567
17929.0	108	4	32	1.9219280948873623	2,567
14778.0	306	34	24	5.072140159802107	2,567
17517.0	102	11	16	3.459431618637298	2,567
17226.0	406	21	120	4.39231742277876	2,567
13137.0	2226	345	48	8.132110376322622	2,567
13725.0	782	94	48	6.504414240754462	2,567
13309.0	1544	82	36	6.215629019050761	2,567
12842.0	547	34	48	5.087462841250338	2,567
16109.0	612	18	144	4.169925001442313	2,567
66644N	32	18	12	4.169925001442313	2,567
90362N	49	31	4	4.954196310386877	2,567
17291.0	72	1	72	0.0	2,567
17194N	223	46	35	5.5235619560570095	2,567
15090.0	208	23	36	4.523561956057013	2,567
15199.0	396	5	100	2.103909910282364	2,567
13911.0	2731	120	384	6.802259700044554	2,567
14194.0	5816	269	72	7.699450653916408	2,567
14842.0	1164	126	36	6.906272298271471	2,567
8924N	2	2	1	1.0	2,567
13584.0	37	24	6	4.584962500721156	2,567
17105.0	693	80	100	6.269630874107442	2,567
14438.0	82	9	10	3.169925001442312	2,567
12956.0	34	19	8	4.247927513443588	2,567
15781.0	180	20	24	4.321928094887363	2,567
14410.0	537	142	24	7.045938304626938	2,567
14600.0	125	25	24	4.643856189774723	2,567
17302.0	575	68	24	5.996633121512669	2,567
17613.0	2475	210	60	7.4740657431248625	2,567
13334.0	1774	207	32	7.582697865750159	2,567
13955.0	154	33	16	5.044394119358456	2,567
17162.0	1001	81	25	6.23635642480946	2,567
25857N	155	67	40	6.066089190457767	2,567
17774.0	512	123	48	6.815631625816466	2,567
13809.0	29	11	8	3.418295834054489	0,026
15407.0	558	142	48	7.11359699301943	2,567
15577.0	89	39	6	5.285402218862247	2,567
11042N	127	73	10	6.189824558880028	2,567
16332.0	801	125	40	6.858567254400783	2,567
14048.0	280	82	48	6.344698375159712	2,567
71261N	1	1	1	0.0	2,567
14475.0	447	35	36	5.041010577489156	2,567
15797.0	872	7	200	2.8073549220576046	2,567
17859.0	127	23	36	4.4838561897747224	2,567
4590N	95	70	8	6.129283016944973	2,567
12576.0	967	72	48	6.047333181063548	0,504
92953N	201	43	27	5.426264754702098	2,567
69356N	36	19	6	4.247927513443588	2,567
35479N	27	16	4	4.0	2,567
15753.0	144	1	144	0.0	2,567
12599.0	948	31	48	4.677195059830103	2,752
62540N	22	18	2	4.169925001442313	2,567
2151N	185	97	13	6.599912842187142	2,567
14562.0	1704	183	24	7.160883216947799	2,567
16951.0	1306	72	48	6.103508583196529	2,567
16998.0	74	1	48	0.0	2,567
13133.0	32	7	12	2.8073549220576046	2,567
17881.0	32	8	12	3.0	2,567
15843.0	27	8	6	3.0	2,567
17083.0	772	24	36	4.492863035074338	2,567
15970.0	116	11	12	3.459431618637298	2,567
90328N	134	60	20	5.906890595608517	2,567
51434N	55	32	7	5.0	2,567
61661N	77	36	10	5.1699250014423095	2,567
13590.0	1848	70	192	6.0434620303066175	2,567
17537.0	700	74	48	6.202152023829224	2,567
71849N	19	7	5	2.8073549220576046	2,567
12401.0	10	4	4	2.0	0,501
12462.0	527	50	48	5.573557262275185	1,450
17843.0	88	35	12	5.129283016944964	2,567
92594N	25	8	10	3.0	2,567
73356N	160	65	31	6.022367813028458	2,567
13706.0	189	20	12	4.321928094887363	2,567
17940.0	9754	5	1296	2.174583503614888	2,567
17686.0	2478	205	48	7.490210345615233	2,567
14431.0	130	17	12	4.08746284125034	2,567
15809.0	251	24	48	4.532665279941249	2,567
12561.0	177	16	25	4.0	3,570
14465.0	405	107	30	6.6627148322425835	2,567
18093.0	1392	31	144	4.871178126382214	2,567
16027.0	1147	11	288	3.0306390622295662	2,567
12857.0	343	37	12	5.132257608230924	2,567
18230.0	1316	32	48	4.707396849085802	2,567
16425.0	199	21	25	4.39231742277876	2,567
16842.0	693	45	25	5.333957304246253	2,567
15796.0	859	69	24	5.862184220182963	2,567
18852N	49	27	8	4.754887502163471	2,567
14555.0	130	18	36	4.106603137064474	2,567
15114.0	3096	136	48	6.8967023118950275	2,567
15133.0	680	27	96	4.6940193571219355	2,567
19004N	150	76	15	6.247927513443591	2,567
17705.0	961	62	25	5.674889989404298	2,567
12897.0	110	3	40	1.5	2,567
44877N	162	48	23	5.5849625007211605	2,567
70579N	86	23	52	4.523561956057013	2,567
17512.0	2753	61	192	5.668402303112545	2,567
12477.0	3631	191	120	7.41395877879926	3,570
15550.0	295	43	24	5.245910493123255	2,567
13672.0	38	3	24	1.584962500721156	2,567
22783N	2	2	1	1.0	2,567
99375N	6	1	6	0.0	2,567
18159.0	139	23	16	4.523561956057013	2,567
43846N	2	2	1	1.0	2,567
13875.0	1316	79	50	6.156888516093204	2,567
15406.0	252	51	48	5.661978179679557	2,567
17282.0	1877	79	360	6.203317043074926	2,567
16434.0	767	88	36	6.369012077030802	2,567
17050.0	1614	169	48	7.109841134560436	2,567
